,Attacker,Graph size,Returns,Episode lengths
1424,random-no-action,62,-164580.0,1076.0
1425,random-no-action,65,-135486.0,1334.0
1426,random-no-action,65,-113041.0,914.0
1427,random-no-action,65,-82091.0,757.0
1428,random-no-action,65,-106767.0,790.0
1429,random-no-action,65,-90316.0,1103.0
1430,random-no-action,78,-184751.0,1740.0
1431,random-no-action,78,-253564.0,1102.0
1432,random-no-action,78,-157456.0,1570.0
1433,random-no-action,78,-209321.0,1852.0
1434,random-no-action,78,-162461.0,1461.0
1435,random,7,-5508.0,16.0
1436,random,7,-1929.0,110.0
1437,random,7,-1026.0,29.0
1438,random,7,-4516.0,47.0
1439,random,7,-13904.0,66.0
1440,random,27,-56548.0,409.0
1441,random,27,-55001.0,738.0
1442,random,27,-117314.0,186.0
1443,random,27,-95947.0,804.0
1444,random,27,-66919.0,895.0
1445,random,44,-97812.0,1273.0
1446,random,44,-47038.0,854.0
1447,random,44,-168678.0,1266.0
1448,random,44,-71045.0,819.0
1449,random,44,-66717.0,1543.0
1450,random,56,-177630.0,465.0
1451,random,56,-109914.0,377.0
1452,random,56,-149726.0,404.0
1453,random,56,-86900.0,416.0
1454,random,56,-62752.0,984.0
1455,random,62,-155652.0,675.0
1456,random,62,-141922.0,755.0
1457,random,62,-120893.0,451.0
1458,random,62,-175980.0,365.0
1459,random,62,-177359.0,384.0
1460,random,65,-143406.0,839.0
1461,random,65,-163964.0,948.0
1462,random,65,-100003.0,767.0
1463,random,65,-106525.0,484.0
1464,random,65,-179654.0,515.0
1465,random,78,-193733.0,1241.0
1466,random,78,-177732.0,903.0
1467,random,78,-82416.0,1033.0
1468,random,78,-217823.0,1356.0
1469,random,78,-90315.0,1603.0
1470,well-informed,7,-417.0,39.0
1471,well-informed,7,-8492.0,92.0
1472,well-informed,7,-14886.0,89.0
1473,well-informed,7,-6622.0,13.0
1474,well-informed,7,-11887.0,168.0
1475,well-informed,27,-80541.0,332.0
1476,well-informed,27,-35177.0,507.0
1477,well-informed,27,-75894.0,771.0
1478,well-informed,27,-116877.0,631.0
1479,well-informed,27,-82291.0,485.0
1480,well-informed,44,-86364.0,1247.0
1481,well-informed,44,-38531.0,1367.0
1482,well-informed,44,-109808.0,882.0
1483,well-informed,44,-163586.0,1202.0
1484,well-informed,44,-97718.0,736.0
1485,well-informed,56,-142498.0,404.0
1486,well-informed,56,-86405.0,343.0
1487,well-informed,56,-115566.0,550.0
1488,well-informed,56,-135326.0,692.0
1489,well-informed,56,-141534.0,331.0
1490,well-informed,62,-203569.0,522.0
1491,well-informed,62,-151199.0,484.0
1492,well-informed,62,-145956.0,608.0
1493,well-informed,62,-170682.0,538.0
1494,well-informed,62,-114653.0,396.0
1495,well-informed,65,-182639.0,484.0
1496,well-informed,65,-89657.0,1123.0
1497,well-informed,65,-123117.0,600.0
1498,well-informed,65,-140038.0,679.0
1499,well-informed,65,-67170.0,542.0
1500,well-informed,78,-227428.0,719.0
1501,well-informed,78,-104076.0,1053.0
1502,well-informed,78,-115227.0,659.0
1503,well-informed,78,-106138.0,643.0
1504,well-informed,78,-174870.0,730.0
1505,informed,7,-417.0,39.0
1506,informed,7,-8492.0,92.0
1507,informed,7,-14886.0,89.0
1508,informed,7,-6622.0,13.0
1509,informed,7,-11887.0,168.0
1510,informed,27,-80541.0,332.0
1511,informed,27,-35177.0,507.0
1512,informed,27,-75894.0,771.0
1513,informed,27,-116877.0,631.0
1514,informed,27,-82291.0,485.0
1515,informed,44,-86364.0,1247.0
1516,informed,44,-38531.0,1367.0
1517,informed,44,-109808.0,882.0
1518,informed,44,-163586.0,1202.0
1519,informed,44,-97718.0,736.0
1520,informed,56,-142498.0,404.0
1521,informed,56,-86405.0,343.0
1522,informed,56,-115566.0,550.0
1523,informed,56,-135326.0,692.0
1524,informed,56,-141534.0,331.0
1525,informed,62,-203569.0,522.0
1526,informed,62,-151199.0,484.0
1527,informed,62,-145956.0,608.0
1528,informed,62,-170682.0,538.0
1529,informed,62,-114653.0,396.0
1530,informed,65,-182639.0,484.0
1531,informed,65,-89657.0,1123.0
1532,informed,65,-123117.0,600.0
1533,informed,65,-140038.0,679.0
1534,informed,65,-67170.0,542.0
1535,informed,78,-227428.0,719.0
1536,informed,78,-104076.0,1053.0
1537,informed,78,-115227.0,659.0
1538,informed,78,-106138.0,643.0
1539,informed,78,-174870.0,730.0
1540,round-robin-no-action,7,-349.0,73.0
1541,round-robin-no-action,7,-4688.0,369.0
1542,round-robin-no-action,7,-19709.0,61.0
1543,round-robin-no-action,7,-6801.0,41.0
1544,round-robin-no-action,7,-9444.0,43.0
1545,round-robin-no-action,27,-79361.0,568.0
1546,round-robin-no-action,27,-72176.0,1199.0
1547,round-robin-no-action,27,-111225.0,934.0
1548,round-robin-no-action,27,-53505.0,1057.0
1549,round-robin-no-action,27,-64393.0,654.0
1550,round-robin-no-action,44,-81513.0,1786.0
1551,round-robin-no-action,44,-167156.0,1307.0
1552,round-robin-no-action,44,-65161.0,740.0
1553,round-robin-no-action,44,-83605.0,947.0
1554,round-robin-no-action,44,-65743.0,1220.0
1555,round-robin-no-action,56,-137909.0,757.0
1556,round-robin-no-action,56,-61809.0,653.0
1557,round-robin-no-action,56,-89118.0,2050.0
1558,round-robin-no-action,56,-179538.0,551.0
1559,round-robin-no-action,56,-76453.0,599.0
1560,round-robin-no-action,62,-195921.0,1000.0
1561,round-robin-no-action,62,-105974.0,701.0
1562,round-robin-no-action,62,-162564.0,653.0
1563,round-robin-no-action,62,-74433.0,1819.0
1564,round-robin-no-action,62,-96123.0,835.0
1565,round-robin-no-action,65,-176783.0,850.0
1566,round-robin-no-action,65,-147420.0,762.0
1567,round-robin-no-action,65,-114274.0,1117.0
1568,round-robin-no-action,65,-142167.0,1799.0
1569,round-robin-no-action,65,-120534.0,970.0
1570,round-robin-no-action,78,-220966.0,1078.0
1571,round-robin-no-action,78,-209773.0,1162.0
1572,round-robin-no-action,78,-169463.0,1822.0
1573,round-robin-no-action,78,-185885.0,1928.0
1574,round-robin-no-action,78,-162860.0,1299.0
1575,round-robin,7,-417.0,39.0
1576,round-robin,7,-8492.0,92.0
1577,round-robin,7,-14886.0,89.0
1578,round-robin,7,-6622.0,13.0
1579,round-robin,7,-11887.0,168.0
1580,round-robin,27,-80541.0,332.0
1581,round-robin,27,-35177.0,507.0
1582,round-robin,27,-75894.0,771.0
1583,round-robin,27,-116877.0,631.0
1584,round-robin,27,-82291.0,485.0
1585,round-robin,44,-86364.0,1247.0
1586,round-robin,44,-38531.0,1367.0
1587,round-robin,44,-109808.0,882.0
1588,round-robin,44,-163586.0,1202.0
1589,round-robin,44,-97718.0,736.0
1590,round-robin,56,-142498.0,404.0
1591,round-robin,56,-86405.0,343.0
1592,round-robin,56,-115566.0,550.0
1593,round-robin,56,-135326.0,692.0
1594,round-robin,56,-141534.0,331.0
1595,round-robin,62,-203569.0,522.0
1596,round-robin,62,-151199.0,484.0
1597,round-robin,62,-145956.0,608.0
1598,round-robin,62,-170682.0,538.0
1599,round-robin,62,-114653.0,396.0
1600,round-robin,65,-182639.0,484.0
1601,round-robin,65,-89657.0,1123.0
1602,round-robin,65,-123117.0,600.0
1603,round-robin,65,-140038.0,679.0
1604,round-robin,65,-67170.0,542.0
1605,round-robin,78,-227428.0,719.0
1606,round-robin,78,-104076.0,1053.0
1607,round-robin,78,-115227.0,659.0
1608,round-robin,78,-106138.0,643.0
1609,round-robin,78,-174870.0,730.0
1610,random-no-action,7,-335.0,80.0
1611,random-no-action,7,-2027.0,34.0
1612,random-no-action,7,-11266.0,236.0
1613,random-no-action,7,-5045.0,685.0
1614,random-no-action,7,-3358.0,68.0
1615,random-no-action,27,-79426.0,555.0
1616,random-no-action,27,-95350.0,411.0
1617,random-no-action,27,-71516.0,601.0
1618,random-no-action,27,-104816.0,587.0
1619,random-no-action,27,-41249.0,258.0
1620,random-no-action,44,-81342.0,1805.0
1621,random-no-action,44,-133324.0,1138.0
1622,random-no-action,44,-51185.0,1196.0
1623,random-no-action,44,-144255.0,799.0
1624,random-no-action,44,-66593.0,2231.0
1625,random-no-action,56,-138117.0,741.0
1626,random-no-action,56,-58101.0,774.0
1627,random-no-action,56,-152614.0,942.0
1628,random-no-action,56,-123758.0,1131.0
1629,random-no-action,56,-83508.0,1251.0
1630,random-no-action,62,-196097.0,989.0
1631,random-no-action,62,-89885.0,1967.0
1632,random-no-action,62,-70977.0,1469.0
1633,random-no-action,62,-109594.0,772.0
1634,random-no-action,62,-150572.0,726.0
1635,random-no-action,65,-177007.0,836.0
1636,random-no-action,65,-134699.0,535.0
1637,random-no-action,65,-83612.0,1972.0
1638,random-no-action,65,-140649.0,715.0
1639,random-no-action,65,-104308.0,747.0
1640,random-no-action,78,-220804.0,1087.0
1641,random-no-action,78,-171778.0,1585.0
1642,random-no-action,78,-179199.0,1394.0
1643,random-no-action,78,-158147.0,1422.0
1644,random-no-action,78,-125614.0,1712.0
1645,random,7,-417.0,39.0
1646,random,7,-8492.0,92.0
1647,random,7,-14886.0,89.0
1648,random,7,-6622.0,13.0
1649,random,7,-11887.0,168.0
1650,random,27,-80541.0,332.0
1651,random,27,-35177.0,507.0
1652,random,27,-75894.0,771.0
1653,random,27,-116877.0,631.0
1654,random,27,-82291.0,485.0
1655,random,44,-86364.0,1247.0
1656,random,44,-38531.0,1367.0
1657,random,44,-109808.0,882.0
1658,random,44,-163586.0,1202.0
1659,random,44,-97718.0,736.0
1660,random,56,-142498.0,404.0
1661,random,56,-86405.0,343.0
1662,random,56,-115566.0,550.0
1663,random,56,-135326.0,692.0
1664,random,56,-141534.0,331.0
1665,random,62,-203569.0,522.0
1666,random,62,-151199.0,484.0
1667,random,62,-145956.0,608.0
1668,random,62,-170682.0,538.0
1669,random,62,-114653.0,396.0
1670,random,65,-182639.0,484.0
1671,random,65,-89657.0,1123.0
1672,random,65,-123117.0,600.0
1673,random,65,-140038.0,679.0
1674,random,65,-67170.0,542.0
1675,random,78,-227428.0,719.0
1676,random,78,-104076.0,1053.0
1677,random,78,-115227.0,659.0
1678,random,78,-106138.0,643.0
1679,random,78,-174870.0,730.0
1680,well-informed,7,-377.0,107.0
1681,well-informed,7,-41715.0,12.0
1682,well-informed,7,-6759.0,74.0
1683,well-informed,7,-95.0,108.0
1684,well-informed,7,-2049.0,33.0
1685,well-informed,27,-88831.0,344.0
1686,well-informed,27,-43461.0,1032.0
1687,well-informed,27,-57808.0,436.0
1688,well-informed,27,-91232.0,489.0
1689,well-informed,27,-130856.0,754.0
1690,well-informed,44,-99699.0,819.0
1691,well-informed,44,-76753.0,968.0
1692,well-informed,44,-71546.0,827.0
1693,well-informed,44,-81404.0,465.0
1694,well-informed,44,-152159.0,1332.0
1695,well-informed,56,-185601.0,299.0
1696,well-informed,56,-111753.0,585.0
1697,well-informed,56,-84253.0,603.0
1698,well-informed,56,-147034.0,392.0
1699,well-informed,56,-97288.0,487.0
1700,well-informed,62,-110779.0,808.0
1701,well-informed,62,-121889.0,426.0
1702,well-informed,62,-172001.0,472.0
1703,well-informed,62,-158675.0,737.0
1704,well-informed,62,-82816.0,476.0
1705,well-informed,65,-95702.0,617.0
1706,well-informed,65,-145659.0,745.0
1707,well-informed,65,-155607.0,616.0
1708,well-informed,65,-90112.0,473.0
1709,well-informed,65,-125445.0,837.0
1710,well-informed,78,-162904.0,872.0
1711,well-informed,78,-192998.0,814.0
1712,well-informed,78,-128626.0,1615.0
1713,well-informed,78,-175836.0,720.0
1714,well-informed,78,-123659.0,1634.0
1715,informed,7,-377.0,107.0
1716,informed,7,-41715.0,12.0
1717,informed,7,-6759.0,74.0
1718,informed,7,-95.0,108.0
1719,informed,7,-2049.0,33.0
1720,informed,27,-88831.0,344.0
1721,informed,27,-43461.0,1032.0
1722,informed,27,-57808.0,436.0
1723,informed,27,-91232.0,489.0
1724,informed,27,-130856.0,754.0
1725,informed,44,-99699.0,819.0
1726,informed,44,-76753.0,968.0
1727,informed,44,-71546.0,827.0
1728,informed,44,-81404.0,465.0
1729,informed,44,-152159.0,1332.0
1730,informed,56,-185601.0,299.0
1731,informed,56,-111753.0,585.0
1732,informed,56,-84253.0,603.0
1733,informed,56,-147034.0,392.0
1734,informed,56,-97288.0,487.0
1735,informed,62,-110779.0,808.0
1736,informed,62,-121889.0,426.0
1737,informed,62,-172001.0,472.0
1738,informed,62,-158675.0,737.0
1739,informed,62,-82816.0,476.0
1740,informed,65,-95702.0,617.0
1741,informed,65,-145659.0,745.0
1742,informed,65,-155607.0,616.0
1743,informed,65,-90112.0,473.0
1744,informed,65,-125445.0,837.0
1745,informed,78,-162904.0,872.0
1746,informed,78,-192998.0,814.0
1747,informed,78,-128626.0,1615.0
1748,informed,78,-175836.0,720.0
1749,informed,78,-123659.0,1634.0
1750,round-robin-no-action,7,-173.0,209.0
1751,round-robin-no-action,7,-21239.0,101.0
1752,round-robin-no-action,7,4.0,279.0
1753,round-robin-no-action,7,-11544.0,273.0
1754,round-robin-no-action,7,-955.0,415.0
1755,round-robin-no-action,27,-87711.0,568.0
1756,round-robin-no-action,27,-73358.0,807.0
1757,round-robin-no-action,27,-79454.0,1044.0
1758,round-robin-no-action,27,-73529.0,447.0
1759,round-robin-no-action,27,-61437.0,1937.0
1760,round-robin-no-action,44,-94650.0,1380.0
1761,round-robin-no-action,44,-70059.0,1389.0
1762,round-robin-no-action,44,-132053.0,1084.0
1763,round-robin-no-action,44,-153838.0,1214.0
1764,round-robin-no-action,44,-69128.0,1221.0
1765,round-robin-no-action,56,-182338.0,550.0
1766,round-robin-no-action,56,-96614.0,1240.0
1767,round-robin-no-action,56,-57779.0,707.0
1768,round-robin-no-action,56,-55229.0,693.0
1769,round-robin-no-action,56,-94368.0,786.0
1770,round-robin-no-action,62,-98475.0,1577.0
1771,round-robin-no-action,62,-137609.0,630.0
1772,round-robin-no-action,62,-62365.0,1240.0
1773,round-robin-no-action,62,-114037.0,693.0
1774,round-robin-no-action,62,-127314.0,1459.0
1775,round-robin-no-action,65,-86598.0,1186.0
1776,round-robin-no-action,65,-82108.0,1076.0
1777,round-robin-no-action,65,-119893.0,979.0
1778,round-robin-no-action,65,-110886.0,1062.0
1779,round-robin-no-action,65,-111837.0,1146.0
1780,round-robin-no-action,78,-153436.0,1398.0
1781,round-robin-no-action,78,-185896.0,1640.0
1782,round-robin-no-action,78,-202589.0,1121.0
1783,round-robin-no-action,78,-107590.0,1272.0
1784,round-robin-no-action,78,-107206.0,1578.0
1785,round-robin,7,-377.0,107.0
1786,round-robin,7,-41715.0,12.0
1787,round-robin,7,-6759.0,74.0
1788,round-robin,7,-95.0,108.0
1789,round-robin,7,-2049.0,33.0
1790,round-robin,27,-88831.0,344.0
1791,round-robin,27,-43461.0,1032.0
1792,round-robin,27,-57808.0,436.0
1793,round-robin,27,-91232.0,489.0
1794,round-robin,27,-130856.0,754.0
1795,round-robin,44,-99699.0,819.0
1796,round-robin,44,-76753.0,968.0
1797,round-robin,44,-71546.0,827.0
1798,round-robin,44,-81404.0,465.0
1799,round-robin,44,-152159.0,1332.0
1800,round-robin,56,-185601.0,299.0
1801,round-robin,56,-111753.0,585.0
1802,round-robin,56,-84253.0,603.0
1803,round-robin,56,-147034.0,392.0
1804,round-robin,56,-97288.0,487.0
1805,round-robin,62,-110779.0,808.0
1806,round-robin,62,-121889.0,426.0
1807,round-robin,62,-172001.0,472.0
1808,round-robin,62,-158675.0,737.0
1809,round-robin,62,-82816.0,476.0
1810,round-robin,65,-95702.0,617.0
1811,round-robin,65,-145659.0,745.0
1812,round-robin,65,-155607.0,616.0
1813,round-robin,65,-90112.0,473.0
1814,round-robin,65,-125445.0,837.0
1815,round-robin,78,-162904.0,872.0
1816,round-robin,78,-192998.0,814.0
1817,round-robin,78,-128626.0,1615.0
1818,round-robin,78,-175836.0,720.0
1819,round-robin,78,-123659.0,1634.0
1820,random-no-action,7,-157.0,217.0
1821,random-no-action,7,-866.0,110.0
1822,random-no-action,7,672.0,369.0
1823,random-no-action,7,65.0,213.0
1824,random-no-action,7,-8413.0,233.0
1825,random-no-action,27,-87741.0,562.0
1826,random-no-action,27,-78186.0,579.0
1827,random-no-action,27,-76894.0,564.0
1828,random-no-action,27,-107416.0,348.0
1829,random-no-action,27,-28196.0,1580.0
1830,random-no-action,44,-95190.0,1320.0
1831,random-no-action,44,-120285.0,1103.0
1832,random-no-action,44,-47270.0,1422.0
1833,random-no-action,44,-68637.0,1675.0
1834,random-no-action,44,-138470.0,974.0
1835,random-no-action,56,-182351.0,549.0
1836,random-no-action,56,-93919.0,1042.0
1837,random-no-action,56,-195847.0,883.0
1838,random-no-action,56,-89103.0,794.0
1839,random-no-action,56,-183730.0,874.0
1840,random-no-action,62,-99483.0,1514.0
1841,random-no-action,62,-102242.0,1552.0
1842,random-no-action,62,-141628.0,651.0
1843,random-no-action,62,-109136.0,888.0
1844,random-no-action,62,-92928.0,865.0
1845,random-no-action,65,-87334.0,1140.0
1846,random-no-action,65,-103425.0,1062.0
1847,random-no-action,65,-101419.0,1202.0
1848,random-no-action,65,-130896.0,1340.0
1849,random-no-action,65,-97484.0,2392.0
1850,random-no-action,78,-154030.0,1365.0
1851,random-no-action,78,-128933.0,1684.0
1852,random-no-action,78,-88408.0,1632.0
1853,random-no-action,78,-150890.0,1369.0
1854,random-no-action,78,-171804.0,1232.0
1855,random,7,-377.0,107.0
1856,random,7,-41715.0,12.0
1857,random,7,-6759.0,74.0
1858,random,7,-95.0,108.0
1859,random,7,-2049.0,33.0
1860,random,27,-88831.0,344.0
1861,random,27,-43461.0,1032.0
1862,random,27,-57808.0,436.0
1863,random,27,-91232.0,489.0
1864,random,27,-130856.0,754.0
1865,random,44,-99699.0,819.0
1866,random,44,-76753.0,968.0
1867,random,44,-71546.0,827.0
1868,random,44,-81404.0,465.0
1869,random,44,-152159.0,1332.0
1870,random,56,-185601.0,299.0
1871,random,56,-111753.0,585.0
1872,random,56,-84253.0,603.0
1873,random,56,-147034.0,392.0
1874,random,56,-97288.0,487.0
1875,random,62,-110779.0,808.0
1876,random,62,-121889.0,426.0
1877,random,62,-172001.0,472.0
1878,random,62,-158675.0,737.0
1879,random,62,-82816.0,476.0
1880,random,65,-95702.0,617.0
1881,random,65,-145659.0,745.0
1882,random,65,-155607.0,616.0
1883,random,65,-90112.0,473.0
1884,random,65,-125445.0,837.0
1885,random,78,-162904.0,872.0
1886,random,78,-192998.0,814.0
1887,random,78,-128626.0,1615.0
1888,random,78,-175836.0,720.0
1889,random,78,-123659.0,1634.0
1890,well-informed,7,-651.0,127.0
1891,well-informed,7,-14706.0,56.0
1892,well-informed,7,-1259.0,63.0
1893,well-informed,7,-222.0,44.0
1894,well-informed,7,-11098.0,128.0
1895,well-informed,27,-78917.0,394.0
1896,well-informed,27,-72976.0,566.0
1897,well-informed,27,-63977.0,488.0
1898,well-informed,27,-49248.0,482.0
1899,well-informed,27,-132640.0,479.0
1900,well-informed,44,-55179.0,790.0
1901,well-informed,44,-90246.0,748.0
1902,well-informed,44,-160950.0,1279.0
1903,well-informed,44,-62470.0,815.0
1904,well-informed,44,-56974.0,1399.0
1905,well-informed,56,-108101.0,419.0
1906,well-informed,56,-113260.0,422.0
1907,well-informed,56,-191253.0,329.0
1908,well-informed,56,-135277.0,402.0
1909,well-informed,56,-76391.0,649.0
1910,well-informed,62,-132105.0,408.0
1911,well-informed,62,-204718.0,818.0
1912,well-informed,62,-126834.0,642.0
1913,well-informed,62,-155416.0,417.0
1914,well-informed,62,-112988.0,332.0
1915,well-informed,65,-97942.0,443.0
1916,well-informed,65,-141968.0,678.0
1917,well-informed,65,-239741.0,806.0
1918,well-informed,65,-142735.0,482.0
1919,well-informed,65,-117150.0,369.0
1920,well-informed,78,-175140.0,866.0
1921,well-informed,78,-149534.0,1268.0
1922,well-informed,78,-177669.0,926.0
1923,well-informed,78,-179340.0,837.0
1924,well-informed,78,-124545.0,1068.0
1925,informed,7,-651.0,127.0
1926,informed,7,-14706.0,56.0
1927,informed,7,-1259.0,63.0
1928,informed,7,-222.0,44.0
1929,informed,7,-11098.0,128.0
1930,informed,27,-78917.0,394.0
1931,informed,27,-72976.0,566.0
1932,informed,27,-63977.0,488.0
1933,informed,27,-49248.0,482.0
1934,informed,27,-132640.0,479.0
1935,informed,44,-55179.0,790.0
1936,informed,44,-90246.0,748.0
1937,informed,44,-160950.0,1279.0
1938,informed,44,-62470.0,815.0
1939,informed,44,-56974.0,1399.0
1940,informed,56,-108101.0,419.0
1941,informed,56,-113260.0,422.0
1942,informed,56,-191253.0,329.0
1943,informed,56,-135277.0,402.0
1944,informed,56,-76391.0,649.0
1945,informed,62,-132105.0,408.0
1946,informed,62,-204718.0,818.0
1947,informed,62,-126834.0,642.0
1948,informed,62,-155416.0,417.0
1949,informed,62,-112988.0,332.0
1950,informed,65,-97942.0,443.0
1951,informed,65,-141968.0,678.0
1952,informed,65,-239741.0,806.0
1953,informed,65,-142735.0,482.0
1954,informed,65,-117150.0,369.0
1955,informed,78,-175140.0,866.0
1956,informed,78,-149534.0,1268.0
1957,informed,78,-177669.0,926.0
1958,informed,78,-179340.0,837.0
1959,informed,78,-124545.0,1068.0
1960,round-robin-no-action,7,-407.0,249.0
1961,round-robin-no-action,7,-21379.0,39.0
1962,round-robin-no-action,7,-5976.0,95.0
1963,round-robin-no-action,7,-6479.0,129.0
1964,round-robin-no-action,7,-12339.0,265.0
1965,round-robin-no-action,27,-77567.0,664.0
1966,round-robin-no-action,27,-85743.0,1082.0
1967,round-robin-no-action,27,-61215.0,657.0
1968,round-robin-no-action,27,-18687.0,1187.0
1969,round-robin-no-action,27,-88031.0,593.0
1970,round-robin-no-action,44,-51192.0,1233.0
1971,round-robin-no-action,44,-48597.0,1506.0
1972,round-robin-no-action,44,-125531.0,1473.0
1973,round-robin-no-action,44,-106265.0,505.0
1974,round-robin-no-action,44,-82425.0,940.0
1975,round-robin-no-action,56,-103122.0,802.0
1976,round-robin-no-action,56,-81972.0,1102.0
1977,round-robin-no-action,56,-78753.0,932.0
1978,round-robin-no-action,56,-128730.0,655.0
1979,round-robin-no-action,56,-110267.0,645.0
1980,round-robin-no-action,62,-126233.0,775.0
1981,round-robin-no-action,62,-172167.0,1090.0
1982,round-robin-no-action,62,-67186.0,1195.0
1983,round-robin-no-action,62,-52593.0,1800.0
1984,round-robin-no-action,62,-77019.0,974.0
1985,round-robin-no-action,65,-92886.0,759.0
1986,round-robin-no-action,65,-98494.0,523.0
1987,round-robin-no-action,65,-112522.0,1506.0
1988,round-robin-no-action,65,-128310.0,908.0
1989,round-robin-no-action,65,-109831.0,1281.0
1990,round-robin-no-action,78,-167544.0,1288.0
1991,round-robin-no-action,78,-171661.0,1703.0
1992,round-robin-no-action,78,-203802.0,1407.0
1993,round-robin-no-action,78,-202993.0,1385.0
1994,round-robin-no-action,78,-199834.0,1390.0
1995,round-robin,7,-651.0,127.0
1996,round-robin,7,-14706.0,56.0
1997,round-robin,7,-1259.0,63.0
1998,round-robin,7,-222.0,44.0
1999,round-robin,7,-11098.0,128.0
2000,round-robin,27,-78917.0,394.0
2001,round-robin,27,-72976.0,566.0
2002,round-robin,27,-63977.0,488.0
2003,round-robin,27,-49248.0,482.0
2004,round-robin,27,-132640.0,479.0
2005,round-robin,44,-55179.0,790.0
2006,round-robin,44,-90246.0,748.0
2007,round-robin,44,-160950.0,1279.0
2008,round-robin,44,-62470.0,815.0
2009,round-robin,44,-56974.0,1399.0
2010,round-robin,56,-108101.0,419.0
2011,round-robin,56,-113260.0,422.0
2012,round-robin,56,-191253.0,329.0
2013,round-robin,56,-135277.0,402.0
2014,round-robin,56,-76391.0,649.0
2015,round-robin,62,-132105.0,408.0
2016,round-robin,62,-204718.0,818.0
2017,round-robin,62,-126834.0,642.0
2018,round-robin,62,-155416.0,417.0
2019,round-robin,62,-112988.0,332.0
2020,round-robin,65,-97942.0,443.0
2021,round-robin,65,-141968.0,678.0
2022,round-robin,65,-239741.0,806.0
2023,round-robin,65,-142735.0,482.0
2024,round-robin,65,-117150.0,369.0
2025,round-robin,78,-175140.0,866.0
2026,round-robin,78,-149534.0,1268.0
2027,round-robin,78,-177669.0,926.0
2028,round-robin,78,-179340.0,837.0
2029,round-robin,78,-124545.0,1068.0
2030,random-no-action,7,-397.0,254.0
2031,random-no-action,7,91.0,179.0
2032,random-no-action,7,-24608.0,646.0
2033,random-no-action,7,-15298.0,58.0
2034,random-no-action,7,-228.0,178.0
2035,random-no-action,27,-77692.0,639.0
2036,random-no-action,27,-74038.0,799.0
2037,random-no-action,27,-100339.0,820.0
2038,random-no-action,27,-45618.0,1198.0
2039,random-no-action,27,-74208.0,424.0
2040,random-no-action,44,-51390.0,1211.0
2041,random-no-action,44,-116954.0,1091.0
2042,random-no-action,44,-79613.0,533.0
2043,random-no-action,44,-152965.0,1260.0
2044,random-no-action,44,-86893.0,1880.0
2045,random-no-action,56,-103031.0,809.0
2046,random-no-action,56,-145865.0,724.0
2047,random-no-action,56,-101001.0,775.0
2048,random-no-action,56,-91723.0,1104.0
2049,random-no-action,56,-67983.0,737.0
2050,random-no-action,62,-126169.0,779.0
2051,random-no-action,62,-83644.0,2408.0
2052,random-no-action,62,-76841.0,796.0
2053,random-no-action,62,-112712.0,1248.0
2054,random-no-action,62,-88854.0,839.0
2055,random-no-action,65,-93142.0,743.0
2056,random-no-action,65,-119769.0,938.0
2057,random-no-action,65,-100280.0,1352.0
2058,random-no-action,65,-76359.0,992.0
2059,random-no-action,65,-143912.0,908.0
2060,random-no-action,78,-167400.0,1296.0
2061,random-no-action,78,-133095.0,1077.0
2062,random-no-action,78,-182378.0,1619.0
2063,random-no-action,78,-197892.0,971.0
2064,random-no-action,78,-199652.0,1283.0
2065,random,7,-651.0,127.0
2066,random,7,-14706.0,56.0
2067,random,7,-1259.0,63.0
2068,random,7,-222.0,44.0
2069,random,7,-11098.0,128.0
2070,random,27,-78917.0,394.0
2071,random,27,-72976.0,566.0
2072,random,27,-63977.0,488.0
2073,random,27,-49248.0,482.0
2074,random,27,-132640.0,479.0
2075,random,44,-55179.0,790.0
2076,random,44,-90246.0,748.0
2077,random,44,-160950.0,1279.0
2078,random,44,-62470.0,815.0
2079,random,44,-56974.0,1399.0
2080,random,56,-108101.0,419.0
2081,random,56,-113260.0,422.0
2082,random,56,-191253.0,329.0
2083,random,56,-135277.0,402.0
2084,random,56,-76391.0,649.0
2085,random,62,-132105.0,408.0
2086,random,62,-204718.0,818.0
2087,random,62,-126834.0,642.0
2088,random,62,-155416.0,417.0
2089,random,62,-112988.0,332.0
2090,random,65,-97942.0,443.0
2091,random,65,-141968.0,678.0
2092,random,65,-239741.0,806.0
2093,random,65,-142735.0,482.0
2094,random,65,-117150.0,369.0
2095,random,78,-175140.0,866.0
2096,random,78,-149534.0,1268.0
2097,random,78,-177669.0,926.0
2098,random,78,-179340.0,837.0
2099,random,78,-124545.0,1068.0
