,Attacker,Graph size,Returns,Episode lengths
724,round-robin-no-action,65,-136953.0,735.0
725,round-robin-no-action,78,-191285.0,894.0
726,round-robin-no-action,78,-213221.0,2219.0
727,round-robin-no-action,78,-215501.0,1651.0
728,round-robin-no-action,78,-130859.0,1577.0
729,round-robin-no-action,78,-206675.0,1661.0
730,round-robin,7,-4804.0,98.0
731,round-robin,7,-22378.0,32.0
732,round-robin,7,-1021.0,40.0
733,round-robin,7,-12888.0,71.0
734,round-robin,7,-385.0,50.0
735,round-robin,27,-65513.0,388.0
736,round-robin,27,-95604.0,438.0
737,round-robin,27,-68931.0,332.0
738,round-robin,27,-55058.0,301.0
739,round-robin,27,-35646.0,258.0
740,round-robin,44,-99851.0,832.0
741,round-robin,44,-65237.0,993.0
742,round-robin,44,-126980.0,986.0
743,round-robin,44,-84029.0,708.0
744,round-robin,44,-120134.0,782.0
745,round-robin,56,-107154.0,449.0
746,round-robin,56,-124590.0,419.0
747,round-robin,56,-191826.0,392.0
748,round-robin,56,-173078.0,600.0
749,round-robin,56,-179381.0,418.0
750,round-robin,62,-121946.0,843.0
751,round-robin,62,-140193.0,303.0
752,round-robin,62,-105623.0,629.0
753,round-robin,62,-162652.0,627.0
754,round-robin,62,-125966.0,773.0
755,round-robin,65,-130718.0,548.0
756,round-robin,65,-63774.0,496.0
757,round-robin,65,-165840.0,338.0
758,round-robin,65,-130803.0,536.0
759,round-robin,65,-142800.0,531.0
760,round-robin,78,-196199.0,621.0
761,round-robin,78,-108347.0,1079.0
762,round-robin,78,-140372.0,741.0
763,round-robin,78,-113075.0,1381.0
764,round-robin,78,-128280.0,890.0
765,random-no-action,7,-4576.0,212.0
766,random-no-action,7,518.0,511.0
767,random-no-action,7,-8006.0,76.0
768,random-no-action,7,-35279.0,107.0
769,random-no-action,7,-31061.0,88.0
770,random-no-action,27,-63628.0,765.0
771,random-no-action,27,-63204.0,497.0
772,random-no-action,27,-62959.0,522.0
773,random-no-action,27,-71749.0,987.0
774,random-no-action,27,-66410.0,697.0
775,random-no-action,44,-94370.0,1441.0
776,random-no-action,44,-106877.0,1443.0
777,random-no-action,44,-79952.0,1380.0
778,random-no-action,44,-85250.0,1142.0
779,random-no-action,44,-163780.0,1577.0
780,random-no-action,56,-101122.0,913.0
781,random-no-action,56,-153682.0,836.0
782,random-no-action,56,-130975.0,710.0
783,random-no-action,56,-75833.0,1058.0
784,random-no-action,56,-118691.0,1365.0
785,random-no-action,62,-107386.0,1753.0
786,random-no-action,62,-98695.0,816.0
787,random-no-action,62,-87444.0,1843.0
788,random-no-action,62,-133621.0,782.0
789,random-no-action,62,-63530.0,1236.0
790,random-no-action,65,-121918.0,1098.0
791,random-no-action,65,-97467.0,952.0
792,random-no-action,65,-123770.0,1165.0
793,random-no-action,65,-174440.0,1163.0
794,random-no-action,65,-139236.0,1704.0
795,random-no-action,78,-190547.0,935.0
796,random-no-action,78,-214521.0,755.0
797,random-no-action,78,-156014.0,728.0
798,random-no-action,78,-198624.0,1880.0
799,random-no-action,78,-107765.0,1082.0
800,random,7,-4804.0,98.0
801,random,7,-22378.0,32.0
802,random,7,-1021.0,40.0
803,random,7,-12888.0,71.0
804,random,7,-385.0,50.0
805,random,27,-65513.0,388.0
806,random,27,-95604.0,438.0
807,random,27,-68931.0,332.0
808,random,27,-55058.0,301.0
809,random,27,-35646.0,258.0
810,random,44,-99851.0,832.0
811,random,44,-65237.0,993.0
812,random,44,-126980.0,986.0
813,random,44,-84029.0,708.0
814,random,44,-120134.0,782.0
815,random,56,-107154.0,449.0
816,random,56,-124590.0,419.0
817,random,56,-191826.0,392.0
818,random,56,-173078.0,600.0
819,random,56,-179381.0,418.0
820,random,62,-121946.0,843.0
821,random,62,-140193.0,303.0
822,random,62,-105623.0,629.0
823,random,62,-162652.0,627.0
824,random,62,-125966.0,773.0
825,random,65,-130718.0,548.0
826,random,65,-63774.0,496.0
827,random,65,-165840.0,338.0
828,random,65,-130803.0,536.0
829,random,65,-142800.0,531.0
830,random,78,-196199.0,621.0
831,random,78,-108347.0,1079.0
832,random,78,-140372.0,741.0
833,random,78,-113075.0,1381.0
834,random,78,-128280.0,890.0
835,well-informed,7,-19542.0,100.0
836,well-informed,7,-169.0,114.0
837,well-informed,7,-13204.0,37.0
838,well-informed,7,-2359.0,81.0
839,well-informed,7,-10684.0,18.0
840,well-informed,27,-74096.0,455.0
841,well-informed,27,-60142.0,320.0
842,well-informed,27,-73611.0,300.0
843,well-informed,27,-98288.0,482.0
844,well-informed,27,-22751.0,633.0
845,well-informed,44,-109406.0,1035.0
846,well-informed,44,-155836.0,1109.0
847,well-informed,44,-40899.0,536.0
848,well-informed,44,-111757.0,588.0
849,well-informed,44,-97092.0,477.0
850,well-informed,56,-142353.0,485.0
851,well-informed,56,-98913.0,657.0
852,well-informed,56,-101502.0,708.0
853,well-informed,56,-96274.0,717.0
854,well-informed,56,-88507.0,370.0
855,well-informed,62,-136475.0,520.0
856,well-informed,62,-113728.0,706.0
857,well-informed,62,-152907.0,672.0
858,well-informed,62,-96286.0,626.0
859,well-informed,62,-136539.0,314.0
860,well-informed,65,-152066.0,630.0
861,well-informed,65,-90629.0,680.0
862,well-informed,65,-107204.0,597.0
863,well-informed,65,-172272.0,935.0
864,well-informed,65,-98047.0,778.0
865,well-informed,78,-159445.0,994.0
866,well-informed,78,-182593.0,1208.0
867,well-informed,78,-207220.0,783.0
868,well-informed,78,-166109.0,1022.0
869,well-informed,78,-146465.0,1678.0
870,informed,7,-19542.0,100.0
871,informed,7,-169.0,114.0
872,informed,7,-13204.0,37.0
873,informed,7,-2359.0,81.0
874,informed,7,-10684.0,18.0
875,informed,27,-74096.0,455.0
876,informed,27,-60142.0,320.0
877,informed,27,-73611.0,300.0
878,informed,27,-98288.0,482.0
879,informed,27,-22751.0,633.0
880,informed,44,-109406.0,1035.0
881,informed,44,-155836.0,1109.0
882,informed,44,-40899.0,536.0
883,informed,44,-111757.0,588.0
884,informed,44,-97092.0,477.0
885,informed,56,-142353.0,485.0
886,informed,56,-98913.0,657.0
887,informed,56,-101502.0,708.0
888,informed,56,-96274.0,717.0
889,informed,56,-88507.0,370.0
890,informed,62,-136475.0,520.0
891,informed,62,-113728.0,706.0
892,informed,62,-152907.0,672.0
893,informed,62,-96286.0,626.0
894,informed,62,-136539.0,314.0
895,informed,65,-152066.0,630.0
896,informed,65,-90629.0,680.0
897,informed,65,-107204.0,597.0
898,informed,65,-172272.0,935.0
899,informed,65,-98047.0,778.0
900,informed,78,-159445.0,994.0
901,informed,78,-182593.0,1208.0
902,informed,78,-207220.0,783.0
903,informed,78,-166109.0,1022.0
904,informed,78,-146465.0,1678.0
905,round-robin-no-action,7,-19352.0,195.0
906,round-robin-no-action,7,-3961.0,295.0
907,round-robin-no-action,7,-1325.0,399.0
908,round-robin-no-action,7,-3276.0,115.0
909,round-robin-no-action,7,-9000.0,391.0
910,round-robin-no-action,27,-72346.0,805.0
911,round-robin-no-action,27,-31473.0,411.0
912,round-robin-no-action,27,-27001.0,1062.0
913,round-robin-no-action,27,-62885.0,961.0
914,round-robin-no-action,27,-56479.0,675.0
915,round-robin-no-action,44,-103862.0,1651.0
916,round-robin-no-action,44,-105739.0,1020.0
917,round-robin-no-action,44,-63228.0,958.0
918,round-robin-no-action,44,-124029.0,1082.0
919,round-robin-no-action,44,-83019.0,1383.0
920,round-robin-no-action,56,-136542.0,932.0
921,round-robin-no-action,56,-62849.0,2353.0
922,round-robin-no-action,56,-165474.0,1106.0
923,round-robin-no-action,56,-182861.0,484.0
924,round-robin-no-action,56,-111547.0,1124.0
925,round-robin-no-action,62,-129051.0,984.0
926,round-robin-no-action,62,-132482.0,1076.0
927,round-robin-no-action,62,-126892.0,997.0
928,round-robin-no-action,62,-113899.0,887.0
929,round-robin-no-action,62,-195538.0,793.0
930,round-robin-no-action,65,-143202.0,1184.0
931,round-robin-no-action,65,-194194.0,1153.0
932,round-robin-no-action,65,-214101.0,1045.0
933,round-robin-no-action,65,-134275.0,963.0
934,round-robin-no-action,65,-144524.0,1668.0
935,round-robin-no-action,78,-150031.0,1517.0
936,round-robin-no-action,78,-129273.0,1047.0
937,round-robin-no-action,78,-158981.0,1473.0
938,round-robin-no-action,78,-107508.0,1093.0
939,round-robin-no-action,78,-175533.0,1400.0
940,round-robin,7,-19542.0,100.0
941,round-robin,7,-169.0,114.0
942,round-robin,7,-13204.0,37.0
943,round-robin,7,-2359.0,81.0
944,round-robin,7,-10684.0,18.0
945,round-robin,27,-74096.0,455.0
946,round-robin,27,-60142.0,320.0
947,round-robin,27,-73611.0,300.0
948,round-robin,27,-98288.0,482.0
949,round-robin,27,-22751.0,633.0
950,round-robin,44,-109406.0,1035.0
951,round-robin,44,-155836.0,1109.0
952,round-robin,44,-40899.0,536.0
953,round-robin,44,-111757.0,588.0
954,round-robin,44,-97092.0,477.0
955,round-robin,56,-142353.0,485.0
956,round-robin,56,-98913.0,657.0
957,round-robin,56,-101502.0,708.0
958,round-robin,56,-96274.0,717.0
959,round-robin,56,-88507.0,370.0
960,round-robin,62,-136475.0,520.0
961,round-robin,62,-113728.0,706.0
962,round-robin,62,-152907.0,672.0
963,round-robin,62,-96286.0,626.0
964,round-robin,62,-136539.0,314.0
965,round-robin,65,-152066.0,630.0
966,round-robin,65,-90629.0,680.0
967,round-robin,65,-107204.0,597.0
968,round-robin,65,-172272.0,935.0
969,round-robin,65,-98047.0,778.0
970,round-robin,78,-159445.0,994.0
971,round-robin,78,-182593.0,1208.0
972,round-robin,78,-207220.0,783.0
973,round-robin,78,-166109.0,1022.0
974,round-robin,78,-146465.0,1678.0
975,random-no-action,7,-19356.0,193.0
976,random-no-action,7,-1362.0,377.0
977,random-no-action,7,-24854.0,91.0
978,random-no-action,7,-629.0,427.0
979,random-no-action,7,-5233.0,219.0
980,random-no-action,27,-72491.0,776.0
981,random-no-action,27,-70164.0,1571.0
982,random-no-action,27,-24450.0,431.0
983,random-no-action,27,-57374.0,1096.0
984,random-no-action,27,-116063.0,973.0
985,random-no-action,44,-103529.0,1688.0
986,random-no-action,44,-133957.0,1398.0
987,random-no-action,44,-127136.0,1286.0
988,random-no-action,44,-68305.0,1455.0
989,random-no-action,44,-97952.0,705.0
990,random-no-action,56,-136841.0,909.0
991,random-no-action,56,-107937.0,646.0
992,random-no-action,56,-69345.0,977.0
993,random-no-action,56,-84544.0,845.0
994,random-no-action,56,-92913.0,1016.0
995,random-no-action,62,-129467.0,958.0
996,random-no-action,62,-97303.0,937.0
997,random-no-action,62,-147731.0,589.0
998,random-no-action,62,-108628.0,1293.0
999,random-no-action,62,-116177.0,1241.0
1000,random-no-action,65,-143138.0,1188.0
1001,random-no-action,65,-90800.0,1384.0
1002,random-no-action,65,-89263.0,1317.0
1003,random-no-action,65,-176882.0,884.0
1004,random-no-action,65,-121474.0,1302.0
1005,random-no-action,78,-149131.0,1567.0
1006,random-no-action,78,-139488.0,1129.0
1007,random-no-action,78,-154624.0,1898.0
1008,random-no-action,78,-99764.0,1201.0
1009,random-no-action,78,-115236.0,1616.0
1010,random,7,-19542.0,100.0
1011,random,7,-169.0,114.0
1012,random,7,-13204.0,37.0
1013,random,7,-2359.0,81.0
1014,random,7,-10684.0,18.0
1015,random,27,-74096.0,455.0
1016,random,27,-60142.0,320.0
1017,random,27,-73611.0,300.0
1018,random,27,-98288.0,482.0
1019,random,27,-22751.0,633.0
1020,random,44,-109406.0,1035.0
1021,random,44,-155836.0,1109.0
1022,random,44,-40899.0,536.0
1023,random,44,-111757.0,588.0
1024,random,44,-97092.0,477.0
1025,random,56,-142353.0,485.0
1026,random,56,-98913.0,657.0
1027,random,56,-101502.0,708.0
1028,random,56,-96274.0,717.0
1029,random,56,-88507.0,370.0
1030,random,62,-136475.0,520.0
1031,random,62,-113728.0,706.0
1032,random,62,-152907.0,672.0
1033,random,62,-96286.0,626.0
1034,random,62,-136539.0,314.0
1035,random,65,-152066.0,630.0
1036,random,65,-90629.0,680.0
1037,random,65,-107204.0,597.0
1038,random,65,-172272.0,935.0
1039,random,65,-98047.0,778.0
1040,random,78,-159445.0,994.0
1041,random,78,-182593.0,1208.0
1042,random,78,-207220.0,783.0
1043,random,78,-166109.0,1022.0
1044,random,78,-146465.0,1678.0
1045,well-informed,7,-1566.0,40.0
1046,well-informed,7,-2643.0,59.0
1047,well-informed,7,-12511.0,151.0
1048,well-informed,7,-37286.0,16.0
1049,well-informed,7,-7121.0,21.0
1050,well-informed,27,-59859.0,356.0
1051,well-informed,27,-37613.0,361.0
1052,well-informed,27,-81115.0,995.0
1053,well-informed,27,-80749.0,850.0
1054,well-informed,27,-40148.0,1083.0
1055,well-informed,44,-76096.0,1236.0
1056,well-informed,44,-130639.0,403.0
1057,well-informed,44,-95340.0,582.0
1058,well-informed,44,-145778.0,681.0
1059,well-informed,44,-100143.0,700.0
1060,well-informed,56,-124872.0,392.0
1061,well-informed,56,-123544.0,527.0
1062,well-informed,56,-166634.0,580.0
1063,well-informed,56,-108216.0,670.0
1064,well-informed,56,-181220.0,766.0
1065,well-informed,62,-98213.0,419.0
1066,well-informed,62,-128393.0,598.0
1067,well-informed,62,-94028.0,834.0
1068,well-informed,62,-128732.0,490.0
1069,well-informed,62,-106756.0,666.0
1070,well-informed,65,-182064.0,362.0
1071,well-informed,65,-154509.0,650.0
1072,well-informed,65,-153022.0,459.0
1073,well-informed,65,-130637.0,690.0
1074,well-informed,65,-120184.0,707.0
1075,well-informed,78,-144328.0,791.0
1076,well-informed,78,-156880.0,919.0
1077,well-informed,78,-202421.0,844.0
1078,well-informed,78,-191974.0,901.0
1079,well-informed,78,-193926.0,1079.0
1080,informed,7,-1566.0,40.0
1081,informed,7,-2643.0,59.0
1082,informed,7,-12511.0,151.0
1083,informed,7,-37286.0,16.0
1084,informed,7,-7121.0,21.0
1085,informed,27,-59859.0,356.0
1086,informed,27,-37613.0,361.0
1087,informed,27,-81115.0,995.0
1088,informed,27,-80749.0,850.0
1089,informed,27,-40148.0,1083.0
1090,informed,44,-76096.0,1236.0
1091,informed,44,-130639.0,403.0
1092,informed,44,-95340.0,582.0
1093,informed,44,-145778.0,681.0
1094,informed,44,-100143.0,700.0
1095,informed,56,-124872.0,392.0
1096,informed,56,-123544.0,527.0
1097,informed,56,-166634.0,580.0
1098,informed,56,-108216.0,670.0
1099,informed,56,-181220.0,766.0
1100,informed,62,-98213.0,419.0
1101,informed,62,-128393.0,598.0
1102,informed,62,-94028.0,834.0
1103,informed,62,-128732.0,490.0
1104,informed,62,-106756.0,666.0
1105,informed,65,-182064.0,362.0
1106,informed,65,-154509.0,650.0
1107,informed,65,-153022.0,459.0
1108,informed,65,-130637.0,690.0
1109,informed,65,-120184.0,707.0
1110,informed,78,-144328.0,791.0
1111,informed,78,-156880.0,919.0
1112,informed,78,-202421.0,844.0
1113,informed,78,-191974.0,901.0
1114,informed,78,-193926.0,1079.0
1115,round-robin-no-action,7,-1496.0,75.0
1116,round-robin-no-action,7,-20559.0,335.0
1117,round-robin-no-action,7,-6629.0,181.0
1118,round-robin-no-action,7,-6995.0,283.0
1119,round-robin-no-action,7,-1935.0,37.0
1120,round-robin-no-action,27,-58804.0,567.0
1121,round-robin-no-action,27,-19464.0,820.0
1122,round-robin-no-action,27,-34374.0,901.0
1123,round-robin-no-action,27,-64775.0,597.0
1124,round-robin-no-action,27,-42614.0,908.0
1125,round-robin-no-action,44,-70633.0,1843.0
1126,round-robin-no-action,44,-115136.0,1134.0
1127,round-robin-no-action,44,-131137.0,1724.0
1128,round-robin-no-action,44,-110008.0,1202.0
1129,round-robin-no-action,44,-76308.0,1120.0
1130,round-robin-no-action,56,-120413.0,735.0
1131,round-robin-no-action,56,-59526.0,1104.0
1132,round-robin-no-action,56,-121586.0,1016.0
1133,round-robin-no-action,56,-122849.0,865.0
1134,round-robin-no-action,56,-146668.0,1250.0
1135,round-robin-no-action,62,-92197.0,795.0
1136,round-robin-no-action,62,-78824.0,1782.0
1137,round-robin-no-action,62,-149415.0,1490.0
1138,round-robin-no-action,62,-95950.0,1180.0
1139,round-robin-no-action,62,-81222.0,977.0
1140,round-robin-no-action,65,-177584.0,642.0
1141,round-robin-no-action,65,-91713.0,1330.0
1142,round-robin-no-action,65,-86095.0,1142.0
1143,round-robin-no-action,65,-52483.0,1479.0
1144,round-robin-no-action,65,-67724.0,727.0
1145,round-robin-no-action,78,-137686.0,1160.0
1146,round-robin-no-action,78,-135926.0,1590.0
1147,round-robin-no-action,78,-204522.0,1142.0
1148,round-robin-no-action,78,-213854.0,1569.0
1149,round-robin-no-action,78,-160470.0,795.0
1150,round-robin,7,-1566.0,40.0
1151,round-robin,7,-2643.0,59.0
1152,round-robin,7,-12511.0,151.0
1153,round-robin,7,-37286.0,16.0
1154,round-robin,7,-7121.0,21.0
1155,round-robin,27,-59859.0,356.0
1156,round-robin,27,-37613.0,361.0
1157,round-robin,27,-81115.0,995.0
1158,round-robin,27,-80749.0,850.0
1159,round-robin,27,-40148.0,1083.0
1160,round-robin,44,-76096.0,1236.0
1161,round-robin,44,-130639.0,403.0
1162,round-robin,44,-95340.0,582.0
1163,round-robin,44,-145778.0,681.0
1164,round-robin,44,-100143.0,700.0
1165,round-robin,56,-124872.0,392.0
1166,round-robin,56,-123544.0,527.0
1167,round-robin,56,-166634.0,580.0
1168,round-robin,56,-108216.0,670.0
1169,round-robin,56,-181220.0,766.0
1170,round-robin,62,-98213.0,419.0
1171,round-robin,62,-128393.0,598.0
1172,round-robin,62,-94028.0,834.0
1173,round-robin,62,-128732.0,490.0
1174,round-robin,62,-106756.0,666.0
1175,round-robin,65,-182064.0,362.0
1176,round-robin,65,-154509.0,650.0
1177,round-robin,65,-153022.0,459.0
1178,round-robin,65,-130637.0,690.0
1179,round-robin,65,-120184.0,707.0
1180,round-robin,78,-144328.0,791.0
1181,round-robin,78,-156880.0,919.0
1182,round-robin,78,-202421.0,844.0
1183,round-robin,78,-191974.0,901.0
1184,round-robin,78,-193926.0,1079.0
1185,random-no-action,7,-1490.0,78.0
1186,random-no-action,7,-143.0,108.0
1187,random-no-action,7,-25716.0,87.0
1188,random-no-action,7,-60485.0,264.0
1189,random-no-action,7,-1686.0,79.0
1190,random-no-action,27,-58664.0,595.0
1191,random-no-action,27,-59650.0,475.0
1192,random-no-action,27,-44125.0,263.0
1193,random-no-action,27,-68442.0,1241.0
1194,random-no-action,27,-77613.0,522.0
1195,random-no-action,44,-69958.0,1918.0
1196,random-no-action,44,-88619.0,1621.0
1197,random-no-action,44,-90512.0,985.0
1198,random-no-action,44,-77346.0,797.0
1199,random-no-action,44,-106135.0,931.0
1200,random-no-action,56,-120335.0,741.0
1201,random-no-action,56,-123784.0,439.0
1202,random-no-action,56,-97989.0,720.0
1203,random-no-action,56,-121609.0,1223.0
1204,random-no-action,56,-104750.0,1385.0
1205,random-no-action,62,-91877.0,815.0
1206,random-no-action,62,-140437.0,860.0
1207,random-no-action,62,-85679.0,779.0
1208,random-no-action,62,-126366.0,1408.0
1209,random-no-action,62,-63513.0,950.0
1210,random-no-action,65,-177344.0,657.0
1211,random-no-action,65,-161302.0,1063.0
1212,random-no-action,65,-147191.0,975.0
1213,random-no-action,65,-149088.0,1048.0
1214,random-no-action,65,-120836.0,1272.0
1215,random-no-action,78,-137092.0,1193.0
1216,random-no-action,78,-120648.0,1411.0
1217,random-no-action,78,-163748.0,2099.0
1218,random-no-action,78,-131275.0,2593.0
1219,random-no-action,78,-114971.0,2189.0
1220,random,7,-1566.0,40.0
1221,random,7,-2643.0,59.0
1222,random,7,-12511.0,151.0
1223,random,7,-37286.0,16.0
1224,random,7,-7121.0,21.0
1225,random,27,-59859.0,356.0
1226,random,27,-37613.0,361.0
1227,random,27,-81115.0,995.0
1228,random,27,-80749.0,850.0
1229,random,27,-40148.0,1083.0
1230,random,44,-76096.0,1236.0
1231,random,44,-130639.0,403.0
1232,random,44,-95340.0,582.0
1233,random,44,-145778.0,681.0
1234,random,44,-100143.0,700.0
1235,random,56,-124872.0,392.0
1236,random,56,-123544.0,527.0
1237,random,56,-166634.0,580.0
1238,random,56,-108216.0,670.0
1239,random,56,-181220.0,766.0
1240,random,62,-98213.0,419.0
1241,random,62,-128393.0,598.0
1242,random,62,-94028.0,834.0
1243,random,62,-128732.0,490.0
1244,random,62,-106756.0,666.0
1245,random,65,-182064.0,362.0
1246,random,65,-154509.0,650.0
1247,random,65,-153022.0,459.0
1248,random,65,-130637.0,690.0
1249,random,65,-120184.0,707.0
1250,random,78,-144328.0,791.0
1251,random,78,-156880.0,919.0
1252,random,78,-202421.0,844.0
1253,random,78,-191974.0,901.0
1254,random,78,-193926.0,1079.0
1255,well-informed,7,-1168.0,54.0
1256,well-informed,7,-18896.0,88.0
1257,well-informed,7,-32687.0,210.0
1258,well-informed,7,-4979.0,87.0
1259,well-informed,7,-4282.0,70.0
1260,well-informed,27,-40655.0,495.0
1261,well-informed,27,-45462.0,598.0
1262,well-informed,27,-29632.0,836.0
1263,well-informed,27,-55917.0,329.0
1264,well-informed,27,-44618.0,596.0
1265,well-informed,44,-111761.0,932.0
1266,well-informed,44,-89886.0,1187.0
1267,well-informed,44,-66469.0,1539.0
1268,well-informed,44,-120861.0,635.0
1269,well-informed,44,-114286.0,529.0
1270,well-informed,56,-91842.0,706.0
1271,well-informed,56,-132231.0,369.0
1272,well-informed,56,-162259.0,527.0
1273,well-informed,56,-109363.0,377.0
1274,well-informed,56,-93680.0,801.0
1275,well-informed,62,-162130.0,785.0
1276,well-informed,62,-134890.0,394.0
1277,well-informed,62,-78433.0,832.0
1278,well-informed,62,-82308.0,305.0
1279,well-informed,62,-116062.0,292.0
1280,well-informed,65,-128466.0,563.0
1281,well-informed,65,-132763.0,678.0
1282,well-informed,65,-226106.0,482.0
1283,well-informed,65,-131844.0,619.0
1284,well-informed,65,-124429.0,602.0
1285,well-informed,78,-113202.0,1831.0
1286,well-informed,78,-116538.0,520.0
1287,well-informed,78,-143926.0,1008.0
1288,well-informed,78,-181667.0,1017.0
1289,well-informed,78,-218445.0,1059.0
1290,informed,7,-1168.0,54.0
1291,informed,7,-18896.0,88.0
1292,informed,7,-32687.0,210.0
1293,informed,7,-4979.0,87.0
1294,informed,7,-4282.0,70.0
1295,informed,27,-40655.0,495.0
1296,informed,27,-45462.0,598.0
1297,informed,27,-29632.0,836.0
1298,informed,27,-55917.0,329.0
1299,informed,27,-44618.0,596.0
1300,informed,44,-111761.0,932.0
1301,informed,44,-89886.0,1187.0
1302,informed,44,-66469.0,1539.0
1303,informed,44,-120861.0,635.0
1304,informed,44,-114286.0,529.0
1305,informed,56,-91842.0,706.0
1306,informed,56,-132231.0,369.0
1307,informed,56,-162259.0,527.0
1308,informed,56,-109363.0,377.0
1309,informed,56,-93680.0,801.0
1310,informed,62,-162130.0,785.0
1311,informed,62,-134890.0,394.0
1312,informed,62,-78433.0,832.0
1313,informed,62,-82308.0,305.0
1314,informed,62,-116062.0,292.0
1315,informed,65,-128466.0,563.0
1316,informed,65,-132763.0,678.0
1317,informed,65,-226106.0,482.0
1318,informed,65,-131844.0,619.0
1319,informed,65,-124429.0,602.0
1320,informed,78,-113202.0,1831.0
1321,informed,78,-116538.0,520.0
1322,informed,78,-143926.0,1008.0
1323,informed,78,-181667.0,1017.0
1324,informed,78,-218445.0,1059.0
1325,round-robin-no-action,7,-1070.0,103.0
1326,round-robin-no-action,7,-540.0,65.0
1327,round-robin-no-action,7,-9160.0,385.0
1328,round-robin-no-action,7,-8541.0,151.0
1329,round-robin-no-action,7,-236.0,345.0
1330,round-robin-no-action,27,-38665.0,893.0
1331,round-robin-no-action,27,-82283.0,714.0
1332,round-robin-no-action,27,-66520.0,615.0
1333,round-robin-no-action,27,-69985.0,698.0
1334,round-robin-no-action,27,-55748.0,546.0
1335,round-robin-no-action,44,-108242.0,1323.0
1336,round-robin-no-action,44,-158402.0,2264.0
1337,round-robin-no-action,44,-145425.0,1446.0
1338,round-robin-no-action,44,-188990.0,956.0
1339,round-robin-no-action,44,-89743.0,871.0
1340,round-robin-no-action,56,-83301.0,1363.0
1341,round-robin-no-action,56,-111662.0,957.0
1342,round-robin-no-action,56,-128928.0,832.0
1343,round-robin-no-action,56,-124446.0,630.0
1344,round-robin-no-action,56,-140938.0,736.0
1345,round-robin-no-action,62,-150226.0,1529.0
1346,round-robin-no-action,62,-126690.0,1206.0
1347,round-robin-no-action,62,-123304.0,1497.0
1348,round-robin-no-action,62,-99957.0,1603.0
1349,round-robin-no-action,62,-154178.0,1500.0
1350,round-robin-no-action,65,-120834.0,1040.0
1351,round-robin-no-action,65,-61366.0,1124.0
1352,round-robin-no-action,65,-71916.0,1110.0
1353,round-robin-no-action,65,-108053.0,953.0
1354,round-robin-no-action,65,-85607.0,670.0
1355,round-robin-no-action,78,-98352.0,2656.0
1356,round-robin-no-action,78,-117612.0,1337.0
1357,round-robin-no-action,78,-137005.0,2503.0
1358,round-robin-no-action,78,-111702.0,1779.0
1359,round-robin-no-action,78,-165201.0,1190.0
1360,round-robin,7,-1168.0,54.0
1361,round-robin,7,-18896.0,88.0
1362,round-robin,7,-32687.0,210.0
1363,round-robin,7,-4979.0,87.0
1364,round-robin,7,-4282.0,70.0
1365,round-robin,27,-40655.0,495.0
1366,round-robin,27,-45462.0,598.0
1367,round-robin,27,-29632.0,836.0
1368,round-robin,27,-55917.0,329.0
1369,round-robin,27,-44618.0,596.0
1370,round-robin,44,-111761.0,932.0
1371,round-robin,44,-89886.0,1187.0
1372,round-robin,44,-66469.0,1539.0
1373,round-robin,44,-120861.0,635.0
1374,round-robin,44,-114286.0,529.0
1375,round-robin,56,-91842.0,706.0
1376,round-robin,56,-132231.0,369.0
1377,round-robin,56,-162259.0,527.0
1378,round-robin,56,-109363.0,377.0
1379,round-robin,56,-93680.0,801.0
1380,round-robin,62,-162130.0,785.0
1381,round-robin,62,-134890.0,394.0
1382,round-robin,62,-78433.0,832.0
1383,round-robin,62,-82308.0,305.0
1384,round-robin,62,-116062.0,292.0
1385,round-robin,65,-128466.0,563.0
1386,round-robin,65,-132763.0,678.0
1387,round-robin,65,-226106.0,482.0
1388,round-robin,65,-131844.0,619.0
1389,round-robin,65,-124429.0,602.0
1390,round-robin,78,-113202.0,1831.0
1391,round-robin,78,-116538.0,520.0
1392,round-robin,78,-143926.0,1008.0
1393,round-robin,78,-181667.0,1017.0
1394,round-robin,78,-218445.0,1059.0
1395,random-no-action,7,-1064.0,106.0
1396,random-no-action,7,-3695.0,71.0
1397,random-no-action,7,-11229.0,120.0
1398,random-no-action,7,-22496.0,277.0
1399,random-no-action,7,-13294.0,124.0
1400,random-no-action,27,-38455.0,935.0
1401,random-no-action,27,-51158.0,1307.0
1402,random-no-action,27,-54087.0,382.0
1403,random-no-action,27,-70836.0,915.0
1404,random-no-action,27,-105809.0,736.0
1405,random-no-action,44,-108305.0,1316.0
1406,random-no-action,44,-112449.0,865.0
1407,random-no-action,44,-97415.0,1269.0
1408,random-no-action,44,-80894.0,1619.0
1409,random-no-action,44,-67624.0,1295.0
1410,random-no-action,56,-82794.0,1402.0
1411,random-no-action,56,-155965.0,842.0
1412,random-no-action,56,-233539.0,714.0
1413,random-no-action,56,-123761.0,990.0
1414,random-no-action,56,-63589.0,555.0
1415,random-no-action,62,-149298.0,1587.0
1416,random-no-action,62,-90512.0,672.0
1417,random-no-action,62,-160280.0,1695.0
1418,random-no-action,62,-136835.0,1102.0
1419,random-no-action,62,-83020.0,1660.0
1420,random-no-action,65,-120194.0,1080.0
1421,random-no-action,65,-62010.0,922.0
1422,random-no-action,65,-91788.0,1370.0
1423,random-no-action,65,-161483.0,783.0
1424,random-no-action,65,-164194.0,1642.0
